域,row,intent,query,gold_tool,gold_params,pred_tool,pred_params,tool_ok,param_ok,both_ok,param_diff
有声,有声26,audio_search,播放惊悚旅游团广播剧,audio_search,"{""action"": ""play"", ""query"": ""播放惊悚旅游团广播剧""}",audio_search,"{""action"": ""play"", ""query"": ""播放惊悚旅游团广播剧""}",Y,Y,Y,
有声,有声27,audio_search,播放嫡嫁千金有声书,audio_search,"{""action"": ""play"", ""query"": ""播放嫡嫁千金有声书""}",audio_search,"{""action"": ""play"", ""query"": ""播放嫡嫁千金有声书""}",Y,Y,Y,
有声,有声22,audio_search,我想听战狼,audio_search,"{""action"": ""play"", ""query"": ""我想听战狼""}",vod_search,"{""action"": ""search"", ""query"": {""field"": ""title"", ""value"": ""战狼""}, ""retext"": ""我想听战狼""}",N,N,N,"action: gold=""play"" pred=""search""; query: gold=""我想听战狼"" pred={""field"": ""title"", ""value"": ""战狼""}; retext: gold= pred=""我想听战狼"""
有声,有声28,audio_search,选择魔道祖师广播剧,audio_search,"{""action"": ""search"", ""query"": ""选择魔道祖师广播剧""}",audio_search,"{""action"": ""search"", ""query"": ""选择魔道祖师广播剧""}",Y,Y,Y,
有声,有声29,audio_search,偷偷藏不住广播剧,audio_search,"{""action"": ""search"", ""query"": ""偷偷藏不住广播剧""}",audio_search,"{""action"": ""search"", ""query"": ""偷偷藏不住广播剧""}",Y,Y,Y,
有声,有声30,audio_search,有声书墨菲定律,audio_search,"{""action"": ""search"", ""query"": ""有声书墨菲定律""}",audio_search,"{""action"": ""search"", ""query"": ""有声书墨菲定律""}",Y,Y,Y,
有声,有声31,audio_search,听白眉大侠评书全集,audio_search,"{""action"": ""play"", ""query"": ""听白眉大侠评书全集""}",audio_search,"{""action"": ""play"", ""query"": ""听白眉大侠评书全集""}",Y,Y,Y,
有声,有声32,audio_search,收听七侠五义评书完整版,audio_search,"{""action"": ""play"", ""query"": ""收听七侠五义评书完整版""}",audio_search,"{""action"": ""play"", ""query"": ""收听七侠五义评书完整版""}",Y,Y,Y,
有声,有声33,audio_search,收听丁香医生有声专辑,audio_search,"{""action"": ""play"", ""query"": ""收听丁香医生有声专辑""}",audio_search,"{""action"": ""play"", ""query"": ""收听丁香医生有声专辑""}",Y,Y,Y,
有声,有声34,audio_search,小兵张嘎儿童版有声剧在哪？,audio_search,"{""action"": ""search"", ""query"": ""小兵张嘎儿童版有声剧在哪？""}",audio_search,"{""action"": ""search"", ""query"": ""小兵张嘎儿童版有声剧在哪？""}",Y,Y,Y,
有声,有声35,audio_search,我想听红楼梦,audio_search,"{""action"": ""play"", ""query"": ""我想听红楼梦""}",audio_search,"{""action"": ""play"", ""query"": ""我想听红楼梦""}",Y,Y,Y,
有声,有声37,audio_search,听一会孙子兵法,audio_search,"{""action"": ""play"", ""query"": ""听一会孙子兵法""}",audio_search,"{""action"": ""play"", ""query"": ""听一会孙子兵法""}",Y,Y,Y,
有声,有声38,audio_search,我要听一下黄帝内经,audio_search,"{""action"": ""play"", ""query"": ""我要听一下黄帝内经""}",audio_search,"{""action"": ""play"", ""query"": ""我要听一下黄帝内经""}",Y,Y,Y,
有声,有声36,audio_search,播放史记的有声内容,audio_search,"{""action"": ""play"", ""query"": ""播放史记的有声内容""}",audio_search,"{""action"": ""play"", ""query"": ""播放史记的有声内容""}",Y,Y,Y,
有声,有声39,audio_search,我要听FM守村人,audio_search,"{""action"": ""play"", ""query"": ""我要听FM守村人""}",audio_search,"{""action"": ""play"", ""query"": ""我要听FM守村人""}",Y,Y,Y,
有声,有声40,audio_search,我要听小说豪门冷婚,audio_search,"{""action"": ""play"", ""query"": ""我要听小说豪门冷婚""}",audio_search,"{""action"": ""play"", ""query"": ""我要听小说豪门冷婚""}",Y,Y,Y,
有声,有声41,audio_search,收听爱探险的朵拉,audio_search,"{""action"": ""play"", ""query"": ""收听爱探险的朵拉""}",audio_search,"{""action"": ""play"", ""query"": ""收听爱探险的朵拉""}",Y,Y,Y,
有声,有声23,audio_search,神手医妃权遮天下,audio_search,"{""action"": ""search"", ""query"": ""神手医妃权遮天下""}",vod_search,"{""action"": ""search"", ""query"": {""field"": ""title"", ""value"": ""神手医妃权遮天下""}, ""retext"": ""神手医妃权遮天下""}",N,N,N,"query: gold=""神手医妃权遮天下"" pred={""field"": ""title"", ""value"": ""神手医妃权遮天下""}; retext: gold= pred=""神手医妃权遮天下"""
有声,有声42,audio_search,我想听老梁故事会,audio_search,"{""action"": ""play"", ""query"": ""我想听老梁故事会""}",audio_search,"{""action"": ""play"", ""query"": ""我想听老梁故事会""}",Y,Y,Y,
有声,有声43,audio_search,我要听山海情有声版,audio_search,"{""action"": ""play"", ""query"": ""我要听山海情有声版""}",audio_search,"{""action"": ""play"", ""query"": ""我要听山海情有声版""}",Y,Y,Y,
有声,有声44,audio_search,我要听大漠苍狼有声书,audio_search,"{""action"": ""play"", ""query"": ""我要听大漠苍狼有声书""}",audio_search,"{""action"": ""play"", ""query"": ""我要听大漠苍狼有声书""}",Y,Y,Y,
有声,有声45,audio_search,帮我播放科教类有声节目,audio_search,"{""action"": ""play"", ""query"": ""帮我播放科教类有声节目""}",audio_search,"{""action"": ""play"", ""query"": ""帮我播放科教类有声节目""}",Y,Y,Y,
有声,有声46,audio_search,放个商务英语随口说音频,audio_search,"{""action"": ""play"", ""query"": ""放个商务英语随口说音频""}",audio_search,"{""action"": ""play"", ""query"": ""放个商务英语随口说音频""}",Y,Y,Y,
有声,有声49,audio_search,找一下大秦帝国的有声书,audio_search,"{""action"": ""search"", ""query"": ""找一下大秦帝国的有声书""}",audio_search,"{""action"": ""search"", ""query"": ""找一下大秦帝国的有声书""}",Y,Y,Y,
有声,有声48,audio_search,请播放雪中悍刀行有声小说,audio_search,"{""action"": ""play"", ""query"": ""请播放雪中悍刀行有声小说""}",audio_search,"{""action"": ""play"", ""query"": ""请播放雪中悍刀行有声小说""}",Y,Y,Y,
有声,有声47,audio_search,播孙小圣与猪小能,audio_search,"{""action"": ""play"", ""query"": ""播孙小圣与猪小能""}",educ_fuzzy_search,"{""query"": ""播孙小圣与猪小能""}",N,N,N,"action: gold=""play"" pred="
有声,有声50,audio_search,给我听听斗破苍穹,audio_search,"{""action"": ""play"", ""query"": ""给我听听斗破苍穹""}",audio_search,"{""action"": ""play"", ""query"": ""给我听听斗破苍穹""}",Y,Y,Y,
有声,有声51,audio_search,播放重紫有声版,audio_search,"{""action"": ""play"", ""query"": ""播放重紫有声版""}",audio_search,"{""action"": ""play"", ""query"": ""播放重紫有声版""}",Y,Y,Y,
有声,有声54,audio_search,播放隐秘的角落广播剧,audio_search,"{""action"": ""play"", ""query"": ""播放隐秘的角落广播剧""}",audio_search,"{""action"": ""play"", ""query"": ""播放隐秘的角落广播剧""}",Y,Y,Y,
有声,有声52,audio_search,请听一下剑道第一仙有声书,audio_search,"{""action"": ""play"", ""query"": ""请听一下剑道第一仙有声书""}",audio_search,"{""action"": ""play"", ""query"": ""请听一下剑道第一仙有声书""}",Y,Y,Y,
有声,有声53,audio_search,帮我找追风筝的人有声版,audio_search,"{""action"": ""search"", ""query"": ""帮我找追风筝的人有声版""}",audio_search,"{""action"": ""search"", ""query"": ""帮我找追风筝的人有声版""}",Y,Y,Y,
有声,有声55,audio_search,父与子让我听听,audio_search,"{""action"": ""play"", ""query"": ""父与子让我听听""}",audio_search,"{""action"": ""play"", ""query"": ""父与子让我听听""}",Y,Y,Y,
有声,有声56,audio_search,播放长相思广播剧,audio_search,"{""action"": ""play"", ""query"": ""播放长相思广播剧""}",audio_search,"{""action"": ""play"", ""query"": ""播放长相思广播剧""}",Y,Y,Y,
有声,有声60,audio_search,放个康熙大帝有声书,audio_search,"{""action"": ""play"", ""query"": ""放个康熙大帝有声书""}",audio_search,"{""action"": ""play"", ""query"": ""放个康熙大帝有声书""}",Y,Y,Y,
有声,有声59,audio_search,播放生活小窍门音频,audio_search,"{""action"": ""play"", ""query"": ""播放生活小窍门音频""}",audio_search,"{""action"": ""play"", ""query"": ""播放生活小窍门音频""}",Y,Y,Y,
有声,有声61,audio_search,请让我听天道方程式音频,audio_search,"{""action"": ""play"", ""query"": ""请让我听天道方程式音频""}",audio_search,"{""action"": ""play"", ""query"": ""请让我听天道方程式音频""}",Y,Y,Y,
有声,有声58,audio_search,放一个职场精英课有声书,audio_search,"{""action"": ""play"", ""query"": ""放一个职场精英课有声书""}",audio_search,"{""action"": ""play"", ""query"": ""放一个职场精英课有声书""}",Y,Y,Y,
有声,有声57,audio_search,给我放小王子中英双语音频,audio_search,"{""action"": ""play"", ""query"": ""给我放小王子中英双语音频""}",audio_search,"{""action"": ""play"", ""query"": ""给我放小王子中英双语音频""}",Y,Y,Y,
有声,有声62,audio_search,放一个余罪音频,audio_search,"{""action"": ""play"", ""query"": ""放一个余罪音频""}",audio_search,"{""action"": ""play"", ""query"": ""放一个余罪音频""}",Y,Y,Y,
有声,有声63,audio_search,给我听听春秋战国史音频,audio_search,"{""action"": ""play"", ""query"": ""给我听听春秋战国史音频""}",audio_search,"{""action"": ""play"", ""query"": ""给我听听春秋战国史音频""}",Y,Y,Y,
有声,有声65,audio_search,请帮我播放宋史通俗演义FM,audio_search,"{""action"": ""play"", ""query"": ""请帮我播放宋史通俗演义FM""}",audio_search,"{""action"": ""play"", ""query"": ""请帮我播放宋史通俗演义FM""}",Y,Y,Y,
有声,有声66,audio_search,请听一下国学启蒙有声版,audio_search,"{""action"": ""play"", ""query"": ""请听一下国学启蒙有声版""}",audio_search,"{""action"": ""play"", ""query"": ""请听一下国学启蒙有声版""}",Y,Y,Y,
有声,有声64,audio_search,找一下长安十二时辰有声版,audio_search,"{""action"": ""search"", ""query"": ""找一下长安十二时辰有声版""}",audio_search,"{""action"": ""search"", ""query"": ""找一下长安十二时辰有声版""}",Y,Y,Y,
有声,有声67,audio_search,请播放好奇心出发第2季有声版,audio_search,"{""action"": ""play"", ""query"": ""请播放好奇心出发第2季有声版""}",audio_search,"{""action"": ""play"", ""query"": ""请播放好奇心出发第2季有声版""}",Y,Y,Y,
有声,有声69,audio_search,搜索风起洛阳的有声内容,audio_search,"{""action"": ""search"", ""query"": ""搜索风起洛阳的有声内容""}",audio_search,"{""action"": ""search"", ""query"": ""搜索风起洛阳的有声内容""}",Y,Y,Y,
有声,有声71,audio_search,我要听许你万丈光芒好有声版,audio_search,"{""action"": ""play"", ""query"": ""我要听许你万丈光芒好有声版""}",audio_search,"{""action"": ""play"", ""query"": ""我要听许你万丈光芒好有声版""}",Y,Y,Y,
有声,有声68,audio_search,搜一下骆驼祥子有声版,audio_search,"{""action"": ""search"", ""query"": ""搜一下骆驼祥子有声版""}",audio_search,"{""action"": ""search"", ""query"": ""搜一下骆驼祥子有声版""}",Y,Y,Y,
有声,有声70,audio_search,帮我找狼图腾的有声书,audio_search,"{""action"": ""search"", ""query"": ""帮我找狼图腾的有声书""}",audio_search,"{""action"": ""search"", ""query"": ""帮我找狼图腾的有声书""}",Y,Y,Y,
有声,有声72,audio_search,请你播放猎罪者悬疑音频,audio_search,"{""action"": ""play"", ""query"": ""请你播放猎罪者悬疑音频""}",audio_search,"{""action"": ""play"", ""query"": ""请你播放猎罪者悬疑音频""}",Y,Y,Y,
有声,有声73,audio_search,请播黄河古事有声版,audio_search,"{""action"": ""play"", ""query"": ""请播黄河古事有声版""}",audio_search,"{""action"": ""play"", ""query"": ""请播黄河古事有声版""}",Y,Y,Y,
有声,有声74,audio_search,请放一下偷脸悬疑音频,audio_search,"{""action"": ""play"", ""query"": ""请放一下偷脸悬疑音频""}",audio_search,"{""action"": ""play"", ""query"": ""请放一下偷脸悬疑音频""}",Y,Y,Y,
有声,有声75,audio_search,请给我播放夜行实录有声书,audio_search,"{""action"": ""play"", ""query"": ""请给我播放夜行实录有声书""}",audio_search,"{""action"": ""play"", ""query"": ""请给我播放夜行实录有声书""}",Y,Y,Y,
有声,有声76,audio_search,请给我放乌盆记音频,audio_search,"{""action"": ""play"", ""query"": ""请给我放乌盆记音频""}",audio_search,"{""action"": ""play"", ""query"": ""请给我放乌盆记音频""}",Y,Y,Y,
有声,有声77,audio_search,找凡人修仙传有声书,audio_search,"{""action"": ""search"", ""query"": ""找凡人修仙传有声书""}",audio_search,"{""action"": ""search"", ""query"": ""找凡人修仙传有声书""}",Y,Y,Y,
有声,有声78,audio_search,我想听天字第一当,audio_search,"{""action"": ""play"", ""query"": ""我想听天字第一当""}",music_song_search,"{""retext"": ""我想听天字第一当""}",N,N,N,"action: gold=""play"" pred=; query: gold=""我想听天字第一当"" pred=; retext: gold= pred=""我想听天字第一当"""
有声,有声80,audio_search,播放爱情题材广播剧,audio_search,"{""action"": ""play"", ""query"": ""播放爱情题材广播剧""}",audio_search,"{""action"": ""play"", ""query"": ""播放爱情题材广播剧""}",Y,Y,Y,
有声,有声79,audio_search,请让我听情感心理学有声,audio_search,"{""action"": ""play"", ""query"": ""请让我听情感心理学有声""}",audio_search,"{""action"": ""play"", ""query"": ""请让我听情感心理学有声""}",Y,Y,Y,
有声,有声81,audio_search,我要听中国历史未解之谜,audio_search,"{""action"": ""play"", ""query"": ""我要听中国历史未解之谜""}",audio_search,"{""action"": ""play"", ""query"": ""我要听中国历史未解之谜""}",Y,Y,Y,
有声,有声82,audio_search,请你播放情感美文朗读音频,audio_search,"{""action"": ""play"", ""query"": ""请你播放情感美文朗读音频""}",audio_search,"{""action"": ""play"", ""query"": ""请你播放情感美文朗读音频""}",Y,Y,Y,
有声,有声84,audio_search,请听史记讲解有声,audio_search,"{""action"": ""play"", ""query"": ""请听史记讲解有声""}",audio_search,"{""action"": ""play"", ""query"": ""请听史记讲解有声""}",Y,Y,Y,
有声,有声85,audio_search,请听一下楚汉争霸有声书,audio_search,"{""action"": ""play"", ""query"": ""请听一下楚汉争霸有声书""}",audio_search,"{""action"": ""play"", ""query"": ""请听一下楚汉争霸有声书""}",Y,Y,Y,
有声,有声86,audio_search,帮我播放万历十五年音频,audio_search,"{""action"": ""play"", ""query"": ""帮我播放万历十五年音频""}",audio_search,"{""action"": ""play"", ""query"": ""帮我播放万历十五年音频""}",Y,Y,Y,
有声,有声87,audio_search,查找隋唐史有声讲解,audio_search,"{""action"": ""search"", ""query"": ""查找隋唐史有声讲解""}",audio_search,"{""action"": ""search"", ""query"": ""查找隋唐史有声讲解""}",Y,Y,Y,
有声,有声88,audio_search,打开三国史话有声书,audio_search,"{""action"": ""play"", ""query"": ""打开三国史话有声书""}",audio_search,"{""action"": ""play"", ""query"": ""打开三国史话有声书""}",Y,Y,Y,
有声,有声89,audio_search,播放星辰变广播剧,audio_search,"{""action"": ""play"", ""query"": ""播放星辰变广播剧""}",audio_search,"{""action"": ""play"", ""query"": ""播放星辰变广播剧""}",Y,Y,Y,
有声,有声90,audio_search,听逃离清华,audio_search,"{""action"": ""play"", ""query"": ""听逃离清华""}",audio_search,"{""action"": ""play"", ""query"": ""听逃离清华""}",Y,Y,Y,
有声,有声91,audio_search,我想听人世间有声版,audio_search,"{""action"": ""play"", ""query"": ""我想听人世间有声版""}",audio_search,"{""action"": ""play"", ""query"": ""我想听人世间有声版""}",Y,Y,Y,
有声,有声92,audio_search,我想听择天记有声版,audio_search,"{""action"": ""play"", ""query"": ""我想听择天记有声版""}",audio_search,"{""action"": ""play"", ""query"": ""我想听择天记有声版""}",Y,Y,Y,
有声,有声93,audio_search,请放一下品牌思维有声,audio_search,"{""action"": ""play"", ""query"": ""请放一下品牌思维有声""}",audio_search,"{""action"": ""play"", ""query"": ""请放一下品牌思维有声""}",Y,Y,Y,
有声,有声94,audio_search,请给我播放互联网商业音频,audio_search,"{""action"": ""play"", ""query"": ""请给我播放互联网商业音频""}",audio_search,"{""action"": ""play"", ""query"": ""请给我播放互联网商业音频""}",Y,Y,Y,
有声,有声96,audio_search,帮我播放投资理财商业有声,audio_search,"{""action"": ""play"", ""query"": ""帮我播放投资理财商业有声""}",audio_search,"{""action"": ""play"", ""query"": ""帮我播放投资理财商业有声""}",Y,Y,Y,
有声,有声98,audio_search,我要听遮天有声书,audio_search,"{""action"": ""play"", ""query"": ""我要听遮天有声书""}",audio_search,"{""action"": ""play"", ""query"": ""我要听遮天有声书""}",Y,Y,Y,
有声,有声95,audio_search,我想听关于快递骗局的节目,audio_search,"{""action"": ""play"", ""query"": ""我想听关于快递骗局的节目""}",audio_search,"{""action"": ""play"", ""query"": ""我想听关于快递骗局的节目""}",Y,Y,Y,
有声,有声100,audio_search,我想听凯叔,audio_search,"{""action"": ""play"", ""query"": ""我想听凯叔""}",audio_search,"{""action"": ""play"", ""query"": ""我想听凯叔""}",Y,Y,Y,
有声,有声97,audio_search,帮我找武动乾坤有声版,audio_search,"{""action"": ""search"", ""query"": ""帮我找武动乾坤有声版""}",audio_search,"{""action"": ""search"", ""query"": ""帮我找武动乾坤有声版""}",Y,Y,Y,
有声,有声83,audio_search,要听免费的逐玉,audio_search,"{""action"": ""play"", ""query"": ""要听免费的逐玉""}",vod_search,"{""action"": ""search"", ""query"": {""field"": ""is_fee"", ""value"": 0}, ""retext"": ""要听免费的逐玉""}",N,N,N,"action: gold=""play"" pred=""search""; query: gold=""要听免费的逐玉"" pred={""field"": ""is_fee"", ""value"": 0}; retext: gold= pred=""要听免费的逐玉"""
有声,有声103,audio_search,查找职场技能提升音频,audio_search,"{""action"": ""search"", ""query"": ""查找职场技能提升音频""}",audio_search,"{""action"": ""search"", ""query"": ""查找职场技能提升音频""}",Y,Y,Y,
有声,有声102,audio_search,请给我放经济学通识有声,audio_search,"{""action"": ""play"", ""query"": ""请给我放经济学通识有声""}",audio_search,"{""action"": ""play"", ""query"": ""请给我放经济学通识有声""}",Y,Y,Y,
有声,有声105,audio_search,播放白夜追凶的有声故事,audio_search,"{""action"": ""play"", ""query"": ""播放白夜追凶的有声故事""}",audio_search,"{""action"": ""play"", ""query"": ""播放白夜追凶的有声故事""}",Y,Y,Y,
有声,有声104,audio_search,请听夏说英文晨读有声版,audio_search,"{""action"": ""play"", ""query"": ""请听夏说英文晨读有声版""}",audio_search,"{""action"": ""play"", ""query"": ""请听夏说英文晨读有声版""}",Y,Y,Y,
有声,有声107,audio_search,请给我播放绘本故事有声版,audio_search,"{""action"": ""play"", ""query"": ""请给我播放绘本故事有声版""}",audio_search,"{""action"": ""play"", ""query"": ""请给我播放绘本故事有声版""}",Y,Y,Y,
有声,有声108,audio_search,播放朝暮与你有声版,audio_search,"{""action"": ""play"", ""query"": ""播放朝暮与你有声版""}",audio_search,"{""action"": ""play"", ""query"": ""播放朝暮与你有声版""}",Y,Y,Y,
有声,有声109,audio_search,放一个世界名人英文演讲有声版,audio_search,"{""action"": ""play"", ""query"": ""放一个世界名人英文演讲有声版""}",audio_search,"{""action"": ""play"", ""query"": ""放一个世界名人英文演讲有声版""}",Y,Y,Y,
有声,有声106,audio_search,请放一下安全警长啦咘啦哆音频,audio_search,"{""action"": ""play"", ""query"": ""请放一下安全警长啦咘啦哆音频""}",audio_search,"{""action"": ""play"", ""query"": ""请放一下安全警长啦咘啦哆音频""}",Y,Y,Y,
有声,有声110,audio_search,找一下觉醒年代的有声版,audio_search,"{""action"": ""search"", ""query"": ""找一下觉醒年代的有声版""}",audio_search,"{""action"": ""search"", ""query"": ""找一下觉醒年代的有声版""}",Y,Y,Y,
有声,有声111,audio_search,我要听人民的名义有声书,audio_search,"{""action"": ""play"", ""query"": ""我要听人民的名义有声书""}",audio_search,"{""action"": ""play"", ""query"": ""我要听人民的名义有声书""}",Y,Y,Y,
有声,有声112,audio_search,播放亮剑有声版小说,audio_search,"{""action"": ""play"", ""query"": ""播放亮剑有声版小说""}",audio_search,"{""action"": ""play"", ""query"": ""播放亮剑有声版小说""}",Y,Y,Y,
有声,有声101,audio_search,给我播放微博报,audio_search,"{""action"": ""play"", ""query"": ""给我播放微博报""}",vod_search,"{""action"": ""play"", ""query"": {""field"": ""title"", ""value"": ""微博报""}, ""retext"": ""给我播放微博报""}",N,N,N,"query: gold=""给我播放微博报"" pred={""field"": ""title"", ""value"": ""微博报""}; retext: gold= pred=""给我播放微博报"""
有声,有声113,audio_search,帮我找琅琊榜的有声内容,audio_search,"{""action"": ""search"", ""query"": ""帮我找琅琊榜的有声内容""}",audio_search,"{""action"": ""search"", ""query"": ""帮我找琅琊榜的有声内容""}",Y,Y,Y,
有声,有声115,audio_search,收听文物考古的节目,audio_search,"{""action"": ""play"", ""query"": ""收听文物考古的节目""}",audio_search,"{""action"": ""play"", ""query"": ""收听文物考古的节目""}",Y,Y,Y,
有声,有声116,audio_search,我要听将门毒后第二章,audio_search,"{""action"": ""play"", ""query"": ""我要听将门毒后第二章""}",audio_search,"{""action"": ""play"", ""query"": ""我要听将门毒后第二章""}",Y,Y,Y,
有声,有声117,audio_search,我想听明朝那些事儿第一集,audio_search,"{""action"": ""play"", ""query"": ""我想听明朝那些事儿第一集""}",audio_search,"{""action"": ""play"", ""query"": ""我想听明朝那些事儿第一集""}",Y,Y,Y,
有声,有声118,audio_search,直接播盗墓笔记有声书最新一集,audio_search,"{""action"": ""play"", ""query"": ""直接播盗墓笔记有声书最新一集""}",audio_search,"{""action"": ""play"", ""query"": ""直接播盗墓笔记有声书最新一集""}",Y,Y,Y,
有声,有声119,audio_search,放西汉演义第365回,audio_search,"{""action"": ""play"", ""query"": ""放西汉演义第365回""}",audio_search,"{""action"": ""play"", ""query"": ""放西汉演义第365回""}",Y,Y,Y,
有声,有声120,audio_search,我要听封神演义第3回,audio_search,"{""action"": ""play"", ""query"": ""我要听封神演义第3回""}",audio_search,"{""action"": ""play"", ""query"": ""我要听封神演义第3回""}",Y,Y,Y,
有声,有声122,audio_search,我想听三国演义第37章,audio_search,"{""action"": ""play"", ""query"": ""我想听三国演义第37章""}",audio_search,"{""action"": ""play"", ""query"": ""我想听三国演义第37章""}",Y,Y,Y,
有声,有声121,audio_search,播放评书包公案从第72章免费听,audio_search,"{""action"": ""play"", ""query"": ""播放评书包公案从第72章免费听""}",audio_search,"{""action"": ""play"", ""query"": ""播放评书包公案从第72章免费听""}",Y,Y,Y,
有声,有声99,audio_search,放娱乐热点,audio_search,"{""action"": ""play"", ""query"": ""放娱乐热点""}",vod_fuzzy_search,"{""query"": ""放娱乐热点""}",N,N,N,"action: gold=""play"" pred="
有声,有声124,audio_search,我要听凡人修仙传第350章,audio_search,"{""action"": ""play"", ""query"": ""我要听凡人修仙传第350章""}",audio_search,"{""action"": ""play"", ""query"": ""我要听凡人修仙传第350章""}",Y,Y,Y,
有声,有声125,audio_search,查找大奉打更人第888章有声版,audio_search,"{""action"": ""search"", ""query"": ""查找大奉打更人第888章有声版""}",audio_search,"{""action"": ""search"", ""query"": ""查找大奉打更人第888章有声版""}",Y,Y,Y,
有声,有声126,audio_search,收听明朝那些事儿第五卷的第28章,audio_search,"{""action"": ""play"", ""query"": ""收听明朝那些事儿第五卷的第28章""}",audio_search,"{""action"": ""play"", ""query"": ""收听明朝那些事儿第五卷的第28章""}",Y,Y,Y,
有声,有声128,audio_search,从第50集开始播放庆余年小说,audio_search,"{""action"": ""play"", ""query"": ""从第50集开始播放庆余年小说""}",audio_search,"{""action"": ""play"", ""query"": ""从第50集开始播放庆余年小说""}",Y,Y,Y,
有声,有声127,audio_search,听一下第80回的乱世枭雄评书,audio_search,"{""action"": ""play"", ""query"": ""听一下第80回的乱世枭雄评书""}",audio_search,"{""action"": ""play"", ""query"": ""听一下第80回的乱世枭雄评书""}",Y,Y,Y,
