域,row,intent,query,gold_tool,gold_params,pred_tool,pred_params,tool_ok,param_ok,both_ok,param_diff
设备,设备22,tv_control,打开亮暗精控演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""亮暗精控演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""亮暗精控演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备23,tv_control,打开自动景深优化演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""自动景深优化演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""自动景深优化演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备24,tv_control,打开数字剧院音效,audio_control,"{""device"": """", ""location"": """", ""object"": ""数字剧院音效"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""数字剧院音效"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备26,tv_control,打开电视音频增强,audio_control,"{""device"": """", ""location"": """", ""object"": ""电视音频增强"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""电视音频增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备25,tv_control,打开杜比全景声演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""杜比全景声演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""杜比全景声演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备27,tv_control,打开立体音效,audio_control,"{""device"": """", ""location"": """", ""object"": ""立体音效"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""立体音效"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备28,tv_control,打开SDR转HDR,display_control,"{""device"": """", ""location"": """", ""object"": ""sdr转hdr"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""sdr转hdr"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备29,tv_control,打开全维ai画质演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""全维ai画质演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""全维ai画质演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备31,tv_control,打开原音复刻引擎,audio_control,"{""device"": """", ""location"": """", ""object"": ""原音复刻引擎"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""原音复刻引擎"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备30,tv_control,打开wifi6演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""wifi6演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""wifi6演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备32,tv_control,打开家庭私有云演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""家庭私有云演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""家庭私有云演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备34,tv_control,打开智慧之眼,smart_camera,"{""device"": """", ""location"": """", ""object"": ""智慧之眼"", ""operation"": ""打开"", ""value"": """"}",smart_camera,"{""device"": """", ""location"": """", ""object"": ""智慧之眼"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备36,tv_control,打开儿童云关爱,smart_camera,"{""device"": """", ""location"": """", ""object"": ""儿童云关爱"", ""operation"": ""打开"", ""value"": """"}",smart_camera,"{""device"": """", ""location"": """", ""object"": ""儿童云关爱"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备33,tv_control,打开全景云台摄像头,smart_camera,"{""device"": """", ""location"": """", ""object"": ""全景云台摄像头"", ""operation"": ""打开"", ""value"": """"}",smart_camera,"{""device"": """", ""location"": """", ""object"": ""全景云台摄像头"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备35,tv_control,打开全时云守护,smart_camera,"{""device"": """", ""location"": """", ""object"": ""全时云守护"", ""operation"": ""打开"", ""value"": """"}",smart_camera,"{""device"": """", ""location"": """", ""object"": ""全时云守护"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备37,tv_control,打开AI云健身,smart_camera,"{""device"": """", ""location"": """", ""object"": ""ai云健身"", ""operation"": ""打开"", ""value"": """"}",smart_camera,"{""device"": """", ""location"": """", ""object"": ""ai云健身"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备38,tv_control,打开极速屏演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""极速屏演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""极速屏演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备40,tv_control,打开全矩阵背光,display_control,"{""device"": """", ""location"": """", ""object"": ""全矩阵背光"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""全矩阵背光"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备41,tv_control,打开ai音效自适应,audio_control,"{""device"": """", ""location"": """", ""object"": ""ai音效自适应"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""ai音效自适应"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备39,tv_control,打开锐速超解像,display_control,"{""device"": """", ""location"": """", ""object"": ""锐速超解像"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""锐速超解像"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备42,tv_control,打开暗场细节提升,display_control,"{""device"": """", ""location"": """", ""object"": ""暗场细节提升"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""暗场细节提升"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备45,tv_control,打开像素重塑,display_control,"{""device"": """", ""location"": """", ""object"": ""像素重塑"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""像素重塑"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备43,tv_control,打开色彩精准设计,display_control,"{""device"": """", ""location"": """", ""object"": ""色彩精准设计"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""色彩精准设计"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备44,tv_control,打开动态晶晰提升,display_control,"{""device"": """", ""location"": """", ""object"": ""动态晶晰提升"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""动态晶晰提升"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备47,tv_control,打开超频瞬映,display_control,"{""device"": """", ""location"": """", ""object"": ""超频瞬映"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""超频瞬映"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备46,tv_control,打开锐速超解像8k,display_control,"{""device"": """", ""location"": """", ""object"": ""锐速超解像8k"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""锐速超解像8k"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备51,tv_control,打开暗夜精灵,display_control,"{""device"": """", ""location"": """", ""object"": ""暗夜精灵"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""暗夜精灵"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备48,tv_control,打开双生叠屏,display_control,"{""device"": """", ""location"": """", ""object"": ""双生叠屏"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""双生叠屏"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备49,tv_control,打开全色激光,display_control,"{""device"": """", ""location"": """", ""object"": ""全色激光"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""全色激光"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备50,tv_control,打开全维ai音质,audio_control,"{""device"": """", ""location"": """", ""object"": ""全维ai音质"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""全维ai音质"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备53,tv_control,打开H3画质芯片,display_control,"{""device"": """", ""location"": """", ""object"": ""h3画质芯片"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""h3画质芯片"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备52,tv_control,打开3D立体色彩管理,display_control,"{""device"": """", ""location"": """", ""object"": ""3d立体色彩管理"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""3d立体色彩管理"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备55,tv_control,打开屏幕发声效果,audio_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声效果"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声效果"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备54,tv_control,打开人声中置声场,audio_control,"{""device"": """", ""location"": """", ""object"": ""人声中置声场"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""人声中置声场"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备56,tv_control,打开屏幕发声展示,demo_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声展示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声展示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备59,tv_control,打开跑马灯,display_control,"{""device"": """", ""location"": """", ""object"": ""跑马灯"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""跑马灯"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备61,tv_control,打开高动态范围,display_control,"{""device"": """", ""location"": """", ""object"": ""高动态范围"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""高动态范围"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备57,tv_control,打开多声道空间声场,audio_control,"{""device"": """", ""location"": """", ""object"": ""多声道空间声场"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""多声道空间声场"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备58,tv_control,打开高清晰度演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""高清晰度演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""高清晰度演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备60,tv_control,打开高对比度演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""高对比度演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""高对比度演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备65,tv_control,打开屏幕发声demo,demo_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声demo"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""屏幕发声demo"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备62,tv_control,打开疾速对比,display_control,"{""device"": """", ""location"": """", ""object"": ""疾速对比"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""疾速对比"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备64,tv_control,打开waves超重低音,audio_control,"{""device"": """", ""location"": """", ""object"": ""waves超重低音"", ""operation"": ""打开"", ""value"": """"}",audio_control,"{""device"": """", ""location"": """", ""object"": ""waves超重低音"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备63,tv_control,打开AI加变频运动补偿,display_control,"{""device"": """", ""location"": """", ""object"": ""ai加变频运动补偿"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""ai加变频运动补偿"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备66,tv_control,打开ai人像增强,display_control,"{""device"": """", ""location"": """", ""object"": ""ai人像增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""ai人像增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备67,tv_control,打开AI色彩均衡,display_control,"{""device"": """", ""location"": """", ""object"": ""ai色彩均衡"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""ai色彩均衡"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备69,tv_control,打开观看尺寸参考,display_control,"{""device"": """", ""location"": """", ""object"": ""观看尺寸参考"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""观看尺寸参考"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备68,tv_control,打开ULED_XDR,display_control,"{""device"": """", ""location"": """", ""object"": ""uledxdr"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""uledxdr"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备70,tv_control,打开MiniLed,display_control,"{""device"": """", ""location"": """", ""object"": ""miniled"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""miniled"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备71,tv_control,打开高刷新率,numeric_adjust,"{""device"": """", ""location"": """", ""object"": ""高刷新率"", ""operation"": ""打开"", ""value"": """"}",numeric_adjust,"{""device"": """", ""location"": """", ""object"": ""高刷新率"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备72,tv_control,打开测试图卡,display_control,"{""device"": """", ""location"": """", ""object"": ""测试图卡"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""测试图卡"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备76,tv_control,打开分区控光差异,display_control,"{""device"": """", ""location"": """", ""object"": ""分区控光差异"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""分区控光差异"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备75,tv_control,打开16bits环境控光,display_control,"{""device"": """", ""location"": """", ""object"": ""16bits环境控光"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""16bits环境控光"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备74,tv_control,打开U加超画质引擎,display_control,"{""device"": """", ""location"": """", ""object"": ""u加超画质引擎"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""u加超画质引擎"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备73,tv_control,打开240Hz疾速屏,display_control,"{""device"": """", ""location"": """", ""object"": ""240hz疾速屏"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""240hz疾速屏"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备77,tv_control,打开Mini全阵列动态背光,display_control,"{""device"": """", ""location"": """", ""object"": ""mini全阵列动态背光"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""mini全阵列动态背光"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备78,tv_control,打开分屏演示,demo_control,"{""device"": """", ""location"": """", ""object"": ""分屏演示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""分屏演示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备79,tv_control,打开XDR极致动态范围,display_control,"{""device"": """", ""location"": """", ""object"": ""xdr极致动态范围"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""xdr极致动态范围"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备80,tv_control,打开极致稳定峰值亮度,display_control,"{""device"": """", ""location"": """", ""object"": ""极致稳定峰值亮度"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""极致稳定峰值亮度"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备81,tv_control,打开专业游戏模式,display_control,"{""device"": """", ""location"": """", ""object"": ""专业游戏模式"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""专业游戏模式"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备83,tv_control,打开HDR增强,display_control,"{""device"": """", ""location"": """", ""object"": ""hdr增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""hdr增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备82,tv_control,打开AI景深增强,display_control,"{""device"": """", ""location"": """", ""object"": ""ai景深增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""ai景深增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备84,tv_control,打开疾速控光,display_control,"{""device"": """", ""location"": """", ""object"": ""疾速控光"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""疾速控光"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备85,tv_control,打开动态清晰度增强,display_control,"{""device"": """", ""location"": """", ""object"": ""动态清晰度增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""动态清晰度增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备86,tv_control,打开环境光感智能,display_control,"{""device"": """", ""location"": """", ""object"": ""环境光感智能"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""环境光感智能"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备88,tv_control,打开数字艺术,display_control,"{""device"": """", ""location"": """", ""object"": ""数字艺术"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""数字艺术"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备87,tv_control,打开原画显示,display_control,"{""device"": """", ""location"": """", ""object"": ""原画显示"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""原画显示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备90,tv_control,打开高色准,display_control,"{""device"": """", ""location"": """", ""object"": ""高色准"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""高色准"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备89,tv_control,打开Imax_Enhanced,display_control,"{""device"": """", ""location"": """", ""object"": ""imaxenhanced"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""imaxenhanced"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备91,tv_control,打开NAS私有云,common_control,"{""device"": """", ""location"": """", ""object"": ""nas私有云"", ""operation"": ""打开"", ""value"": """"}",common_control,"{""device"": """", ""location"": """", ""object"": ""nas私有云"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备92,tv_control,打开产品展示,demo_control,"{""device"": """", ""location"": """", ""object"": ""产品展示"", ""operation"": ""打开"", ""value"": """"}",demo_control,"{""device"": """", ""location"": """", ""object"": ""产品展示"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备93,tv_control,打开智能运动侦测Pro,display_control,"{""device"": """", ""location"": """", ""object"": ""智能运动侦测pro"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""智能运动侦测pro"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备95,tv_control,打开AI景深重塑,display_control,"{""device"": """", ""location"": """", ""object"": ""ai景深重塑"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""ai景深重塑"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备94,tv_control,打开7680Hz疾速刷新,display_control,"{""device"": """", ""location"": """", ""object"": ""7680hz疾速刷新"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""7680hz疾速刷新"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备96,tv_control,打开HDR细节增强,display_control,"{""device"": """", ""location"": """", ""object"": ""hdr细节增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""hdr细节增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
设备,设备97,tv_control,打开场景细节增强,display_control,"{""device"": """", ""location"": """", ""object"": ""场景细节增强"", ""operation"": ""打开"", ""value"": """"}",display_control,"{""device"": """", ""location"": """", ""object"": ""场景细节增强"", ""operation"": ""打开"", ""value"": """"}",Y,Y,Y,
